SiteCode,CommodityName,ContainedMetal,Longitude,Latitude
S0223647,Silica,1786.4,119.334736,-22.71839
S0223647,Alumina,1.4168,119.334736,-22.71839
S0223647,Iron,37.576,119.334736,-22.71839
S0223647,Loss on ignition,4.1272,119.334736,-22.71839
S0223647,Phosphorus,41.31,119.334736,-22.71839
S0223647,Silica,972.0,119.334736,-22.71839
S0223647,Alumina,0.6318,119.334736,-22.71839
S0223647,Iron,14.5314,119.334736,-22.71839
S0223647,Loss on ignition,1.6281,119.334736,-22.71839
S0223647,Phosphorus,167.77,119.334736,-22.71839
S0223647,Silica,2825.6,119.334736,-22.71839
S0223647,Alumina,2.1192,119.334736,-22.71839
S0223647,Iron,53.5981,119.334736,-22.71839
S0223647,Loss on ignition,5.9161,119.334736,-22.71839
S0223647,Alumina,2.499,119.334736,-22.71839
S0223647,Iron,40.8408,119.334736,-22.71839
S0223647,Loss on ignition,5.7834,119.334736,-22.71839
S0223647,Silica,3712.8,119.334736,-22.71839
S0223647,Phosphorus,128.52,119.334736,-22.71839
S0223647,Phosphorus,152.0,119.334736,-22.71839
S0223647,Alumina,1.84,119.334736,-22.71839
S0223647,Iron,48.88,119.334736,-22.71839
S0223647,Loss on ignition,5.2,119.334736,-22.71839
S0223647,Silica,2400.0,119.334736,-22.71839
S0223647,Alumina,0.702,119.334736,-22.71839
S0223647,Silica,1053.0,119.334736,-22.71839
S0223647,Iron,16.119,119.334736,-22.71839
S0223647,Loss on ignition,1.917,119.334736,-22.71839
S0223647,Phosphorus,45.9,119.334736,-22.71839
S0223685,Iron,10.179,117.164969,-20.924533
S0223685,Silica,15460.0,117.164969,-20.924533
S0223685,Davis Tube Recovery (DTR),7.988,117.164969,-20.924533
S0223685,Iron,13.572,117.164969,-20.924533
S0223685,Alumina,0.74,117.164969,-20.924533
S0223685,Loss on ignition,2.936,117.164969,-20.924533
S0223685,Phosphorus,15.2,117.164969,-20.924533
S0223685,Davis Tube Recovery (DTR),2.1967,117.164969,-20.924533
S0223685,Alumina,0.2288,117.164969,-20.924533
S0223685,Loss on ignition,0.3641,117.164969,-20.924533
S0223685,Silica,4372.5,117.164969,-20.924533
S0223685,Phosphorus,5.28,117.164969,-20.924533
S0223685,Iron,3.9743,117.164969,-20.924533
S0223721,Diamond - undifferentiated,24.7,128.399796,-16.72328
S0223721,Diamond - undifferentiated,161.0,128.399796,-16.72328
S0223721,Diamond - undifferentiated,116.0,128.399796,-16.72328
S0223721,Diamond - undifferentiated,83.7,128.399796,-16.72328
S0223721,Diamond - undifferentiated,18.9,128.399796,-16.72328
S0223721,Diamond - undifferentiated,25.3,128.399796,-16.72328
S0223721,Diamond - undifferentiated,148.8,128.399796,-16.72328
S0223721,Diamond - undifferentiated,38.5,128.399796,-16.72328
S0223721,Diamond - undifferentiated,85.1,128.399796,-16.72328
S0223721,Diamond - undifferentiated,21.6,128.399796,-16.72328
S0223721,Diamond - undifferentiated,17.6,128.399796,-16.72328
S0223721,Diamond - undifferentiated,150.0,128.399796,-16.72328
S0223721,Diamond - undifferentiated,38.5,128.399796,-16.72328
S0223721,Diamond - undifferentiated,85.1,128.399796,-16.72328
S0223721,Diamond - undifferentiated,21.6,128.399796,-16.72328
S0223721,Diamond - undifferentiated,25.9,128.399796,-16.72328
S0223721,Diamond - undifferentiated,8.6,128.399796,-16.72328
S0223721,Diamond - undifferentiated,138.6,128.399796,-16.72328
S0223721,Diamond - undifferentiated,38.5,128.399796,-16.72328
S0223721,Diamond - undifferentiated,82.8,128.399796,-16.72328
S0223721,Diamond - undifferentiated,26.6,128.399796,-16.72328
S0223721,Diamond - undifferentiated,4.4,128.399796,-16.72328
S0223721,Diamond - undifferentiated,21.96,128.399796,-16.72328
S0223721,Diamond - undifferentiated,85.1,128.399796,-16.72328
S0223721,Diamond - undifferentiated,44.2,128.399796,-16.72328
S0223721,Diamond - undifferentiated,117.6,128.399796,-16.72328
S0223721,Diamond - undifferentiated,98.4,128.399796,-16.72328
S0223721,Diamond - undifferentiated,38.5,128.399796,-16.72328
S0223721,Diamond - undifferentiated,81.4,128.399796,-16.72328
S0223721,Diamond - undifferentiated,84.0,128.399796,-16.72328
S0223721,Diamond - undifferentiated,85.8,128.399796,-16.72328
S0223721,Diamond - undifferentiated,21.6,128.399796,-16.72328
S0223721,Diamond - undifferentiated,66.69999999999999,128.399796,-16.72328
S0223721,Diamond - undifferentiated,48.0,128.399796,-16.72328
S0223721,Diamond - undifferentiated,9.69,128.399796,-16.72328
S0223726,Iron,59.47,119.53912,-23.133013
S0223726,Iron,52.36,119.53912,-23.133013
S0223726,Iron,183.195,119.53912,-23.133013
S0223726,Iron,34.2,119.53912,-23.133013
S0223726,Iron,2.86,119.53912,-23.133013
S0223726,Iron,69.24,119.53912,-23.133013
S0223726,Iron,134.42,119.53912,-23.133013
S0223726,Iron,41.752,119.53912,-23.133013
S0223726,Iron,52.89,119.53912,-23.133013
S0223726,Iron,32.49,119.53912,-23.133013
S0223726,Iron,19.14,119.53912,-23.133013
S0223726,Iron,137.25,119.53912,-23.133013
S0223726,Iron,30.726,119.53912,-23.133013
S0223726,Iron,16.128,119.53912,-23.133013
S0223726,Iron,70.875,119.53912,-23.133013
S0223726,Iron,71.804,119.53912,-23.133013
S0223726,Iron,129.36,119.53912,-23.133013
S0223726,Iron,91.854,119.53912,-23.133013
S0223726,Iron,47.804,119.53912,-23.133013
S0223726,Iron,34.815,119.53912,-23.133013
S0223726,Iron,10.472,119.53912,-23.133013
S0223726,Iron,20.559,119.53912,-23.133013
S0223726,Iron,223.56,119.53912,-23.133013
S0223726,Iron,36.92,119.53912,-23.133013
S0223726,Iron,27.489,119.53912,-23.133013
S0223726,Iron,102.06,119.53912,-23.133013
S0223726,Iron,2.388,119.53912,-23.133013
S0223726,Iron,21.132,119.53912,-23.133013
S0223726,Iron,44.659,119.53912,-23.133013
S0223726,Iron,42.344,119.53912,-23.133013
S0223726,Iron,10.489,119.53912,-23.133013
S0223726,Iron,62.721,119.53912,-23.133013
S0223726,Iron,251.288,119.53912,-23.133013
S0223726,Iron,36.352,119.53912,-23.133013
S0223726,Iron,40.752,119.53912,-23.133013
S0223726,Iron,103.761,119.53912,-23.133013
S0223726,Iron,3.055,119.53912,-23.133013
S0223726,Iron,42.504,119.53912,-23.133013
S0223726,Iron,210.12,119.53912,-23.133013
S0223726,Iron,1.186,119.53912,-23.133013
S0223726,Iron,26.595,119.53912,-23.133013
S0223726,Iron,40.32,119.53912,-23.133013
S0223726,Iron,56.88,119.53912,-23.133013
S0223726,Iron,264.152,119.53912,-23.133013
S0223726,Iron,65.104,119.53912,-23.133013
S0223726,Iron,7.404,119.53912,-23.133013
S0223726,Iron,161.654,119.53912,-23.133013
S0223726,Iron,79.488,119.53912,-23.133013
S0223726,Iron,109.804,119.53912,-23.133013
S0223726,Iron,50.552,119.53912,-23.133013
S0223726,Iron,32.944,119.53912,-23.133013
S0223726,Iron,29.65,119.53912,-23.133013
S0223726,Iron,1.797,119.53912,-23.133013
S0223726,Iron,60.04,119.53912,-23.133013
S0223726,Iron,37.8,119.53912,-23.133013
S0223726,Iron,44.588,119.53912,-23.133013
S0223726,Iron,73.44,119.53912,-23.133013
S0223726,Iron,126.485,119.53912,-23.133013
S0223726,Iron,12.936,119.53912,-23.133013
S0223726,Iron,68.31,119.53912,-23.133013
S0223726,Iron,274.12,119.53912,-23.133013
S0223726,Iron,29.536,119.53912,-23.133013
S0223726,Iron,53.486,119.53912,-23.133013
S0223726,Iron,114.13,119.53912,-23.133013
S0223726,Iron,15.392,119.53912,-23.133013
S0223726,Iron,8.316,119.53912,-23.133013
S0223726,Iron,17.85,119.53912,-23.133013
S0223726,Iron,50.868,119.53912,-23.133013
S0223726,Iron,51.824,119.53912,-23.133013
S0223726,Iron,8.274,119.53912,-23.133013
S0223726,Iron,26.746,119.53912,-23.133013
S0223726,Iron,31.808,119.53912,-23.133013
S0223726,Iron,66.462,119.53912,-23.133013
S0223726,Iron,91.76,119.53912,-23.133013
S0223726,Iron,69.987,119.53912,-23.133013
S0223726,Iron,108.228,119.53912,-23.133013
S0223726,Iron,7.08,119.53912,-23.133013
S0223726,Iron,41.79,119.53912,-23.133013
S0223726,Iron,265.788,119.53912,-23.133013
S0223726,Iron,122.64,119.53912,-23.133013
S0223726,Iron,112.295,119.53912,-23.133013
S0223726,Iron,26.117,119.53912,-23.133013
S0223726,Iron,36.024,119.53912,-23.133013
S0223726,Iron,55.625,119.53912,-23.133013
S0223726,Iron,210.288,119.53912,-23.133013
S0223726,Iron,152.145,119.53912,-23.133013
S0223726,Iron,97.825,119.53912,-23.133013
S0223726,Iron,92.584,119.53912,-23.133013
S0223726,Iron,23.94,119.53912,-23.133013
S0223726,Iron,85.544,119.53912,-23.133013
S0223726,Iron,77.616,119.53912,-23.133013
S0223726,Iron,93.478,119.53912,-23.133013
S0223726,Iron,13.616,119.53912,-23.133013
S0223726,Iron,49.468,119.53912,-23.133013
S0223729,Phosphorus,10.16,116.696508,-22.825947
S0223729,Silica,1651.0,116.696508,-22.825947
S0223729,Iron - calcined,15.1638,116.696508,-22.825947
S0223729,Alumina,1.27,116.696508,-22.825947
S0223729,Iron,13.716,116.696508,-22.825947
S0223729,Loss on ignition,2.4384,116.696508,-22.825947
S0223729,Sulfur,5.08,116.696508,-22.825947
S0223729,Alumina,1.8648,116.696508,-22.825947
S0223729,Iron,11.8881,116.696508,-22.825947
S0223729,Loss on ignition,2.6418,116.696508,-22.825947
S0223729,Phosphorus,7.77,116.696508,-22.825947
S0223729,Silica,3729.6,116.696508,-22.825947
S0223729,Sulfur,2.59,116.696508,-22.825947
S0223729,Iron - calcined,13.2349,116.696508,-22.825947
S0223730,Alumina,0.549,116.76897,-22.842816
S0223730,Iron,6.4416,116.76897,-22.842816
S0223730,Loss on ignition,1.0614,116.76897,-22.842816
S0223730,Sulfur,2.44,116.76897,-22.842816
S0223730,Iron - calcined,7.0516,116.76897,-22.842816
S0223730,Silica,1159.0,116.76897,-22.842816
S0223730,Phosphorus,3.66,116.76897,-22.842816
S0223732,Alumina,0.7831,119.403131,-23.367729
S0223732,Iron,10.5241,119.403131,-23.367729
S0223732,Loss on ignition,1.7763,119.403131,-23.367729
S0223732,Phosphorus,11.46,119.403131,-23.367729
S0223732,Silica,1260.6,119.403131,-23.367729
S0223732,Alumina,0.88,119.403131,-23.367729
S0223732,Sulfur,6.6,119.403131,-23.367729
S0223732,Silica,1496.0,119.403131,-23.367729
S0223732,Phosphorus,15.4,119.403131,-23.367729
S0223732,Iron - calcined,13.42,119.403131,-23.367729
S0223732,Iron,12.232,119.403131,-23.367729
S0223732,Loss on ignition,1.936,119.403131,-23.367729
S0223732,Iron,44.24,119.403131,-23.367729
S0223743,Gold,773.44397,122.030804,-31.152345
S0223743,Gold,225.72,122.030804,-31.152345
S0223743,Gold,30.24,122.030804,-31.152345
S0223743,Gold,596.55,122.030804,-31.152345
S0223743,Gold,826.8,122.030804,-31.152345
S0223743,Gold,448.2,122.030804,-31.152345
S0223743,Gold,163.56,122.030804,-31.152345
S0223743,Gold,56.16,122.030804,-31.152345
S0223743,Gold,339.27,122.030804,-31.152345
S0223743,Gold,0.64,122.030804,-31.152345
S0223743,Gold,59.8,122.030804,-31.152345
S0223743,Gold,163.2,122.030804,-31.152345
S0223743,Gold,57.6,122.030804,-31.152345
S0223761,Uranium oxide,4.96,123.254503,-30.266807
S0223761,Uranium oxide,7.8,123.254503,-30.266807
S0223761,Uranium oxide,7.8,123.254503,-30.266807
S0223794,Phosphorus,147.32,119.697857,-24.916953
S0223794,Alumina,5.0292,119.697857,-24.916953
S0223794,Iron,35.7505,119.697857,-24.916953
S0223794,Loss on ignition,3.3401,119.697857,-24.916953
S0223794,Sulfur,25.4,119.697857,-24.916953
S0223794,Silica,62763.4,119.697857,-24.916953
S0223794,Titanium dioxide,0.2032,119.697857,-24.916953
S0223794,Silica,279939.0,119.697857,-24.916953
S0223794,Iron,154.275,119.697857,-24.916953
S0223794,Loss on ignition,14.0811,119.697857,-24.916953
S0223794,Phosphorus,1122.0,119.697857,-24.916953
S0223794,Alumina,23.001,119.697857,-24.916953
S0223794,Sulfur,112.2,119.697857,-24.916953
S0223794,Iron,195.636,119.697857,-24.916953
S0223794,Alumina,29.8452,119.697857,-24.916953
S0223794,Phosphorus,785.4,119.697857,-24.916953
S0223794,Sulfur,142.8,119.697857,-24.916953
S0223794,Loss on ignition,19.1352,119.697857,-24.916953
S0223794,Silica,354144.0,119.697857,-24.916953
S0223802,Gold,3204.0,121.231856,-30.529025
S0223802,Gold,5880.0,121.231856,-30.529025
S0223802,Gold,165.8085,121.231856,-30.529025
S0223802,Gold,126.91872,121.231856,-30.529025
S0223802,Gold,3030.5,121.231856,-30.529025
S0223802,Gold,1452.8,121.231856,-30.529025
S0223802,Gold,1960.0,121.231856,-30.529025
S0223802,Gold,968.0,121.231856,-30.529025
S0223802,Gold,3600.0,121.231856,-30.529025
S0223802,Gold,785.0,121.231856,-30.529025
S0223802,Gold,600.0,121.231856,-30.529025
S0223802,Gold,1428.0,121.231856,-30.529025
S0223802,Gold,992.2,121.231856,-30.529025
S0223802,Gold,3643.2,121.231856,-30.529025
S0223802,Gold,832.1,121.231856,-30.529025
S0223802,Gold,1362.0,121.231856,-30.529025
S0223802,Gold,1935.0,121.231856,-30.529025
S0223802,Gold,1606.0,121.231856,-30.529025
S0223802,Gold,1154.4,121.231856,-30.529025
S0223802,Gold,808.5,121.231856,-30.529025
S0223802,Gold,510.0,121.231856,-30.529025
S0223802,Gold,1254.4,121.231856,-30.529025
S0223802,Gold,1582.0,121.231856,-30.529025
S0223802,Gold,1716.0,121.231856,-30.529025
S0223802,Gold,1134.0,121.231856,-30.529025
S0223802,Gold,2282.0,121.231856,-30.529025
S0223802,Gold,1850.0,121.231856,-30.529025
S0223802,Gold,1095.0,121.231856,-30.529025
S0223802,Gold,586.6,121.231856,-30.529025
S0223802,Gold,939.0,121.231856,-30.529025
S0223802,Gold,896.4,121.231856,-30.529025
S0223802,Gold,472.0,121.231856,-30.529025
S0223802,Gold,1182.0,121.231856,-30.529025
S0223802,Gold,1792.0,121.231856,-30.529025
S0223802,Gold,2178.0,121.231856,-30.529025
S0223802,Gold,1639.0,121.231856,-30.529025
S0223802,Gold,800.0,121.231856,-30.529025
S0223802,Gold,890.4,121.231856,-30.529025
S0223802,Gold,2101.0,121.231856,-30.529025
S0223802,Gold,1269.0,121.231856,-30.529025
S0223802,Gold,1834.0,121.231856,-30.529025
S0223802,Gold,451.99674,121.231856,-30.529025
S0223802,Gold,997.2929,121.231856,-30.529025
S0223814,Gold,93.84,122.576218,-28.945893
S0223833,Coal - undifferentiated,18300.0,124.51279,-18.15796
S0223833,Coal - undifferentiated,49100.0,124.51279,-18.15796
S0223833,Coal - undifferentiated,200900.0,124.51279,-18.15796
S0223833,Coal - undifferentiated,16900.0,124.51279,-18.15796
S0223833,Coal - undifferentiated,41700.0,124.51279,-18.15796
S0223833,Coal - undifferentiated,171000.0,124.51279,-18.15796
S0223833,Coal - undifferentiated,34600.0,124.51279,-18.15796
S0223833,Coal - undifferentiated,30300.0,124.51279,-18.15796
S0223833,Coal - undifferentiated,81900.0,124.51279,-18.15796
S0223833,Coal - undifferentiated,85100.0,124.51279,-18.15796
S0223833,Coal - undifferentiated,48200.0,124.51279,-18.15796
S0223833,Coal - undifferentiated,25600.0,124.51279,-18.15796
S0223833,Coal - undifferentiated,16900.0,124.51279,-18.15796
S0223833,Coal - undifferentiated,41700.0,124.51279,-18.15796
S0223833,Coal - undifferentiated,171000.0,124.51279,-18.15796
S0223833,Coal - undifferentiated,64220.0,124.51279,-18.15796
S0223833,Coal - undifferentiated,34527.0,124.51279,-18.15796
S0223834,Manganese,113.337919,121.226599,-21.595093
S0223834,Manganese,113.337919,121.226599,-21.595093
S0223834,Iron,0.002665,121.226599,-21.595093
S0223834,Iron,0.002665,121.226599,-21.595093
S0223834,Phosphorus,0.109877,121.226599,-21.595093
S0223834,Phosphorus,0.109877,121.226599,-21.595093
S0223834,Lead,1.071299,121.226599,-21.595093
S0223834,Lead,1.071299,121.226599,-21.595093
S0223834,Silica,76.22703,121.226599,-21.595093
S0223834,Silica,76.22703,121.226599,-21.595093
S0223834,Alumina,0.000107,121.226599,-21.595093
S0223834,Alumina,0.000107,121.226599,-21.595093
S0223834,Iron,0.000188,121.226599,-21.595093
S0223834,Iron,0.000188,121.226599,-21.595093
S0223834,Manganese,5.269143,121.226599,-21.595093
S0223834,Manganese,5.269143,121.226599,-21.595093
S0223834,Silica,5.581896,121.226599,-21.595093
S0223834,Silica,5.581896,121.226599,-21.595093
S0223834,Lead,0.032765,121.226599,-21.595093
S0223834,Lead,0.032765,121.226599,-21.595093
S0223834,Phosphorus,0.007447,121.226599,-21.595093
S0223834,Phosphorus,0.007447,121.226599,-21.595093
S0223837,Phosphorus,192.56,117.769485,-22.128667
S0223837,Silica,23040.8,117.769485,-22.128667
S0223837,Alumina,9.7276,117.769485,-22.128667
S0223837,Iron,186.584,117.769485,-22.128667
S0223837,Loss on ignition,30.6436,117.769485,-22.128667
S0223837,Alumina,5.6914,117.769485,-22.128667
S0223837,Iron,111.042,117.769485,-22.128667
S0223837,Loss on ignition,19.2433,117.769485,-22.128667
S0223837,Silica,14109.1,117.769485,-22.128667
S0223837,Phosphorus,153.23,117.769485,-22.128667
S0223839,Silica,38529.6,117.769485,-22.128667
S0223839,Alumina,15.9528,117.769485,-22.128667
S0223839,Iron,311.328,117.769485,-22.128667
S0223839,Loss on ignition,49.1832,117.769485,-22.128667
S0223839,Phosphorus,325.68,117.769485,-22.128667
S0223839,Phosphorus,388.22,117.769485,-22.128667
S0223839,Silica,43230.6,117.769485,-22.128667
S0223839,Alumina,19.8716,117.769485,-22.128667
S0223839,Iron,370.454,117.769485,-22.128667
S0223839,Loss on ignition,57.7066,117.769485,-22.128667
S0223839,Iron,383.61,117.769485,-22.128667
S0223839,Alumina,19.517,117.769485,-22.128667
S0223839,Loss on ignition,56.532,117.769485,-22.128667
S0223839,Phosphorus,471.1,117.769485,-22.128667
S0223839,Silica,45091.0,117.769485,-22.128667
S0223839,Iron,402.28,117.769485,-22.128667
S0223839,Alumina,22.072,117.769485,-22.128667
S0223839,Loss on ignition,62.656,117.769485,-22.128667
S0223839,Silica,46992.0,117.769485,-22.128667
S0223839,Phosphorus,640.8,117.769485,-22.128667
S0223839,Phosphorus,31.02,117.769485,-22.128667
S0223839,Silica,3742.2,117.769485,-22.128667
S0223839,Iron,38.016,117.769485,-22.128667
S0223839,Alumina,1.1418,117.769485,-22.128667
S0223839,Loss on ignition,6.501,117.769485,-22.128667
S0223839,Iron,336.0,117.769485,-22.128667
S0223839,Phosphorus,372.0,117.769485,-22.128667
S0223839,Alumina,18.72,117.769485,-22.128667
S0223839,Loss on ignition,54.0,117.769485,-22.128667
S0223839,Silica,43440.0,117.769485,-22.128667
S0223839,Loss on ignition,63.349,117.769485,-22.128667
S0223839,Silica,54554.5,117.769485,-22.128667
S0223839,Phosphorus,471.9,117.769485,-22.128667
S0223839,Iron,397.54,117.769485,-22.128667
S0223839,Alumina,23.881,117.769485,-22.128667
S0223839,Silica,20038.83,117.769485,-22.128667
S0223839,Iron,143.9082,117.769485,-22.128667
S0223839,Alumina,7.76279,117.769485,-22.128667
S0223839,Phosphorus,141.845,117.769485,-22.128667
S0223839,Iron,143.1144,117.769485,-22.128667
S0223839,Alumina,7.56756,117.769485,-22.128667
S0223839,Phosphorus,149.292,117.769485,-22.128667
S0223839,Silica,19330.74,117.769485,-22.128667
S0223839,Alumina,2.331,117.769485,-22.128667
S0223839,Loss on ignition,8.925,117.769485,-22.128667
S0223839,Phosphorus,64.05,117.769485,-22.128667
S0223839,Silica,6447.0,117.769485,-22.128667
S0223839,Iron,60.48,117.769485,-22.128667
S0223839,Loss on ignition,55.536,117.769485,-22.128667
S0223839,Phosphorus,399.36,117.769485,-22.128667
S0223839,Silica,40996.8,117.769485,-22.128667
S0223839,Iron,353.808,117.769485,-22.128667
S0223839,Alumina,16.6608,117.769485,-22.128667
S0223839,Silica,8990.3,117.769485,-22.128667
S0223839,Iron,68.244,117.769485,-22.128667
S0223839,Loss on ignition,10.285,117.769485,-22.128667
S0223839,Phosphorus,82.28,117.769485,-22.128667
S0223839,Alumina,3.4727,117.769485,-22.128667
S0223839,Alumina,26.3396,117.769485,-22.128667
S0223839,Loss on ignition,71.984,117.769485,-22.128667
S0223839,Phosphorus,531.7,117.769485,-22.128667
S0223839,Iron,455.626,117.769485,-22.128667
S0223839,Silica,63395.0,117.769485,-22.128667
S0223839,Phosphorus,690.84,117.769485,-22.128667
S0223839,Iron,505.404,117.769485,-22.128667
S0223839,Silica,71447.4,117.769485,-22.128667
S0223839,Alumina,30.9969,117.769485,-22.128667
S0223839,Loss on ignition,78.174,117.769485,-22.128667
S0223839,Silica,8687.0,117.769485,-22.128667
S0223839,Phosphorus,84.49,117.769485,-22.128667
S0223839,Iron,64.022,117.769485,-22.128667
S0223839,Alumina,3.0464,117.769485,-22.128667
S0223839,Loss on ignition,10.234,117.769485,-22.128667
S0223839,Alumina,26.2257,117.769485,-22.128667
S0223839,Loss on ignition,71.896,117.769485,-22.128667
S0223839,Phosphorus,531.05,117.769485,-22.128667
S0223839,Silica,63317.5,117.769485,-22.128667
S0223839,Iron,455.069,117.769485,-22.128667
S0223839,Loss on ignition,73.788,117.769485,-22.128667
S0223839,Phosphorus,660.66,117.769485,-22.128667
S0223839,Silica,67181.4,117.769485,-22.128667
S0223839,Iron,477.048,117.769485,-22.128667
S0223839,Alumina,29.4294,117.769485,-22.128667
S0223839,Iron,50.374,117.769485,-22.128667
S0223839,Alumina,2.0381,117.769485,-22.128667
S0223839,Loss on ignition,8.01,117.769485,-22.128667
S0223839,Silica,6434.7,117.769485,-22.128667
S0223839,Phosphorus,59.63,117.769485,-22.128667
S0223839,Loss on ignition,49.929,117.769485,-22.128667
S0223839,Silica,39774.9,117.769485,-22.128667
S0223839,Phosphorus,359.04,117.769485,-22.128667
S0223839,Iron,315.282,117.769485,-22.128667
S0223839,Alumina,15.708,117.769485,-22.128667
S0223839,Iron,67.2,117.769485,-22.128667
S0223839,Phosphorus,92.4,117.769485,-22.128667
S0223839,Alumina,3.012,117.769485,-22.128667
S0223839,Loss on ignition,12.18,117.769485,-22.128667
S0223839,Silica,8171.999999999999,117.769485,-22.128667
S0223839,Phosphorus,303.18,117.769485,-22.128667
S0223839,Silica,33496.49999999999,117.769485,-22.128667
S0223839,Iron,276.774,117.769485,-22.128667
S0223839,Alumina,13.3497,117.769485,-22.128667
S0223839,Loss on ignition,43.37429999999999,117.769485,-22.128667
S0223839,Iron,122.544,117.769485,-22.128667
S0223839,Alumina,6.438,117.769485,-22.128667
S0223839,Loss on ignition,22.422,117.769485,-22.128667
S0223839,Silica,16228.2,117.769485,-22.128667
S0223839,Phosphorus,202.02,117.769485,-22.128667
S0223839,Iron,405.324,117.769485,-22.128667
S0223839,Alumina,23.9841,117.769485,-22.128667
S0223839,Loss on ignition,62.694,117.769485,-22.128667
S0223839,Phosphorus,466.56,117.769485,-22.128667
S0223839,Silica,58174.2,117.769485,-22.128667
S0223839,Silica,65040.8,117.769485,-22.128667
S0223839,Iron,463.98,117.769485,-22.128667
S0223839,Alumina,29.0928,117.769485,-22.128667
S0223839,Loss on ignition,72.732,117.769485,-22.128667
S0223839,Phosphorus,635.36,117.769485,-22.128667
S0223839,Silica,6798.0,117.769485,-22.128667
S0223839,Phosphorus,75.19,117.769485,-22.128667
S0223839,Iron,57.989,117.769485,-22.128667
S0223839,Alumina,2.472,117.769485,-22.128667
S0223839,Loss on ignition,10.2485,117.769485,-22.128667
S0223839,Silica,28365.6,117.769485,-22.128667
S0223839,Iron,253.774,117.769485,-22.128667
S0223839,Alumina,11.6406,117.769485,-22.128667
S0223839,Loss on ignition,40.7198,117.769485,-22.128667
S0223839,Phosphorus,285.44,117.769485,-22.128667
S0223839,Alumina,5.7232,117.769485,-22.128667
S0223839,Loss on ignition,19.404,117.769485,-22.128667
S0223839,Phosphorus,168.56,117.769485,-22.128667
S0223839,Silica,15307.6,117.769485,-22.128667
S0223839,Iron,107.8,117.769485,-22.128667
S0223839,Alumina,30.0941,117.769485,-22.128667
S0223839,Loss on ignition,81.263,117.769485,-22.128667
S0223839,Phosphorus,651.89,117.769485,-22.128667
S0223839,Silica,71440.0,117.769485,-22.128667
S0223839,Iron,492.936,117.769485,-22.128667
S0223839,Silica,55156.2,117.769485,-22.128667
S0223839,Phosphorus,530.09,117.769485,-22.128667
S0223839,Iron,368.379,117.769485,-22.128667
S0223839,Alumina,24.156,117.769485,-22.128667
S0223839,Loss on ignition,60.39,117.769485,-22.128667
S0223839,Loss on ignition,15.048,117.769485,-22.128667
S0223839,Silica,12099.2,117.769485,-22.128667
S0223839,Phosphorus,132.23999999999998,117.769485,-22.128667
S0223839,Iron,83.448,117.769485,-22.128667
S0223839,Alumina,4.5904,117.769485,-22.128667
S0223839,Silica,73336.2,117.769485,-22.128667
S0223839,Iron,508.207,117.769485,-22.128667
S0223839,Alumina,31.246,117.769485,-22.128667
S0223839,Phosphorus,661.6799999999998,117.769485,-22.128667
S0223839,Loss on ignition,81.791,117.769485,-22.128667
S0223839,Iron,367.95,117.769485,-22.128667
S0223839,Alumina,23.2143,117.769485,-22.128667
S0223839,Loss on ignition,61.548,117.769485,-22.128667
S0223839,Phosphorus,548.58,117.769485,-22.128667
S0223839,Silica,53520.0,117.769485,-22.128667
S0223839,Phosphorus,69.16,117.769485,-22.128667
S0223839,Iron,50.869,117.769485,-22.128667
S0223839,Alumina,2.3387,117.769485,-22.128667
S0223839,Loss on ignition,8.9362,117.769485,-22.128667
S0223839,Silica,6579.3,117.769485,-22.128667
S0223839,Phosphorus,304.0,117.769485,-22.128667
S0223839,Iron,271.225,117.769485,-22.128667
S0223839,Alumina,12.7775,117.769485,-22.128667
S0223839,Loss on ignition,41.61,117.769485,-22.128667
S0223839,Silica,30875.0,117.769485,-22.128667
S0223839,Iron,319.41,117.769485,-22.128667
S0223839,Alumina,21.762,117.769485,-22.128667
S0223839,Loss on ignition,50.895,117.769485,-22.128667
S0223839,Phosphorus,462.15,117.769485,-22.128667
S0223839,Silica,50953.5,117.769485,-22.128667
S0223839,Iron,626.487,117.769485,-22.128667
S0223839,Alumina,37.9758,117.769485,-22.128667
S0223839,Loss on ignition,102.33,117.769485,-22.128667
S0223839,Phosphorus,898.23,117.769485,-22.128667
S0223839,Silica,93802.5,117.769485,-22.128667
S0223839,Iron,100.284,117.769485,-22.128667
S0223839,Alumina,6.0573,117.769485,-22.128667
S0223839,Loss on ignition,19.032,117.769485,-22.128667
S0223839,Phosphorus,157.38,117.769485,-22.128667
S0223839,Silica,13688.4,117.769485,-22.128667
S0223839,Iron,57.12,117.769485,-22.128667
S0223839,Alumina,2.7744,117.769485,-22.128667
S0223839,Loss on ignition,10.7508,117.769485,-22.128667
S0223839,Silica,6415.8,117.769485,-22.128667
S0223839,Phosphorus,79.56,117.769485,-22.128667
S0223839,Iron,306.691,117.769485,-22.128667
S0223839,Alumina,14.4991,117.769485,-22.128667
S0223839,Loss on ignition,47.3781,117.769485,-22.128667
S0223839,Silica,36005.2,117.769485,-22.128667
S0223839,Phosphorus,377.3,117.769485,-22.128667
S0223839,Silica,47508.0,117.769485,-22.128667
S0223839,Loss on ignition,45.475,117.769485,-22.128667
S0223839,Phosphorus,406.6,117.769485,-22.128667
S0223839,Iron,292.11,117.769485,-22.128667
S0223839,Alumina,20.0625,117.769485,-22.128667
S0223839,Phosphorus,866.58,117.769485,-22.128667
S0223839,Silica,90879.8,117.769485,-22.128667
